time,veh_id,x,y,speed,angle
380,veh_78,811.1,-1.6,13.0,90.0
380,veh_79,759.1,-1.6,13.0,90.0
380,veh_80,707.1,-1.6,13.0,90.0
380,veh_81,655.1,-1.6,13.0,90.0
380,veh_82,603.1,-1.6,13.0,90.0
380,veh_83,551.1,-1.6,13.0,90.0
380,veh_84,499.1,-1.6,13.0,90.0
380,veh_85,447.1,-1.6,13.0,90.0
380,veh_86,395.1,-1.6,13.0,90.0
380,veh_87,343.1,-1.6,13.0,90.0
380,veh_88,291.1,-1.6,13.0,90.0
380,veh_89,239.1,-1.6,13.0,90.0
380,veh_90,187.1,-1.6,13.0,90.0
380,veh_91,132.68407999999997,-1.6,12.39602,90.0
380,veh_92,82.68704,-1.6,11.58704,90.0
380,veh_93,41.1,-1.6,8.0,90.0
380,veh_94,15.1,-1.6,4.0,90.0
380,veh_95,5.1,-1.6,0.0,90.0
381,veh_75,980.1,-1.6,13.0,90.0
381,veh_76,928.1,-1.6,13.0,90.0
381,veh_77,876.1,-1.6,13.0,90.0
381,veh_78,824.1,-1.6,13.0,90.0
381,veh_79,772.1,-1.6,13.0,90.0
381,veh_80,720.1,-1.6,13.0,90.0
381,veh_81,668.1,-1.6,13.0,90.0
381,veh_82,616.1,-1.6,13.0,90.0
381,veh_83,564.1,-1.6,13.0,90.0
381,veh_84,512.1,-1.6,13.0,90.0
381,veh_85,460.1,-1.6,13.0,90.0
381,veh_86,408.1,-1.6,13.0,90.0
381,veh_87,356.1,-1.6,13.0,90.0
381,veh_88,304.1,-1.6,13.0,90.0
381,veh_89,252.1,-1.6,13.0,90.0
381,veh_90,200.1,-1.6,13.0,90.0
381,veh_91,145.08009999999996,-1.6,12.39602,90.0
381,veh_92,94.27408,-1.6,11.58704,90.0
381,veh_93,50.1,-1.6,9.0,90.0
381,veh_94,20.1,-1.6,5.0,90.0
381,veh_95,6.1,-1.6,1.0,90.0
382,veh_75,993.1,-1.6,13.0,90.0
382,veh_76,941.1,-1.6,13.0,90.0
382,veh_77,889.1,-1.6,13.0,90.0
382,veh_78,837.1,-1.6,13.0,90.0
382,veh_79,785.1,-1.6,13.0,90.0
382,veh_80,733.1,-1.6,13.0,90.0
382,veh_81,681.1,-1.6,13.0,90.0
382,veh_82,629.1,-1.6,13.0,90.0
382,veh_83,577.1,-1.6,13.0,90.0
382,veh_84,525.1,-1.6,13.0,90.0
382,veh_85,473.1,-1.6,13.0,90.0
382,veh_86,421.1,-1.6,13.0,90.0
382,veh_87,369.1,-1.6,13.0,90.0
382,veh_88,317.1,-1.6,13.0,90.0
382,veh_89,265.1,-1.6,13.0,90.0
382,veh_90,213.1,-1.6,13.0,90.0
382,veh_91,157.47611999999995,-1.6,12.39602,90.0
382,veh_92,105.86112,-1.6,11.58704,90.0
382,veh_93,60.1,-1.6,10.0,90.0
382,veh_94,26.1,-1.6,6.0,90.0
382,veh_95,8.1,-1.6,2.0,90.0
383,veh_76,954.1,-1.6,13.0,90.0
383,veh_77,902.1,-1.6,13.0,90.0
383,veh_78,850.1,-1.6,13.0,90.0
383,veh_79,798.1,-1.6,13.0,90.0
383,veh_80,746.1,-1.6,13.0,90.0
383,veh_81,694.1,-1.6,13.0,90.0
383,veh_82,642.1,-1.6,13.0,90.0
383,veh_83,590.1,-1.6,13.0,90.0
383,veh_84,538.1,-1.6,13.0,90.0
383,veh_85,486.1,-1.6,13.0,90.0
383,veh_86,434.1,-1.6,13.0,90.0
383,veh_87,382.1,-1.6,13.0,90.0
383,veh_88,330.1,-1.6,13.0,90.0
383,veh_89,278.1,-1.6,13.0,90.0
383,veh_90,226.1,-1.6,13.0,90.0
383,veh_91,169.87213999999994,-1.6,12.39602,90.0
383,veh_92,117.44816,-1.6,11.58704,90.0
383,veh_93,71.1,-1.6,11.0,90.0
383,veh_94,33.1,-1.6,7.0,90.0
383,veh_95,11.1,-1.6,3.0,90.0
384,veh_76,967.1,-1.6,13.0,90.0
384,veh_77,915.1,-1.6,13.0,90.0
384,veh_78,863.1,-1.6,13.0,90.0
384,veh_79,811.1,-1.6,13.0,90.0
384,veh_80,759.1,-1.6,13.0,90.0
384,veh_81,707.1,-1.6,13.0,90.0
384,veh_82,655.1,-1.6,13.0,90.0
384,veh_83,603.1,-1.6,13.0,90.0
384,veh_84,551.1,-1.6,13.0,90.0
384,veh_85,499.1,-1.6,13.0,90.0
384,veh_86,447.1,-1.6,13.0,90.0
384,veh_87,395.1,-1.6,13.0,90.0
384,veh_88,343.1,-1.6,13.0,90.0
384,veh_89,291.1,-1.6,13.0,90.0
384,veh_90,239.1,-1.6,13.0,90.0
384,veh_91,182.26815999999994,-1.6,12.39602,90.0
384,veh_92,129.0352,-1.6,11.58704,90.0
384,veh_93,83.1,-1.6,12.0,90.0
384,veh_94,41.1,-1.6,8.0,90.0
384,veh_95,15.1,-1.6,4.0,90.0
384,veh_96,5.1,-1.6,0.0,90.0
385,veh_76,980.1,-1.6,13.0,90.0
385,veh_77,928.1,-1.6,13.0,90.0
385,veh_78,876.1,-1.6,13.0,90.0
385,veh_79,824.1,-1.6,13.0,90.0
385,veh_80,772.1,-1.6,13.0,90.0
385,veh_81,720.1,-1.6,13.0,90.0
385,veh_82,668.1,-1.6,13.0,90.0
385,veh_83,616.1,-1.6,13.0,90.0
385,veh_84,564.1,-1.6,13.0,90.0
385,veh_85,512.1,-1.6,13.0,90.0
385,veh_86,460.1,-1.6,13.0,90.0
385,veh_87,408.1,-1.6,13.0,90.0
385,veh_88,356.1,-1.6,13.0,90.0
385,veh_89,304.1,-1.6,13.0,90.0
385,veh_90,252.1,-1.6,13.0,90.0
385,veh_91,194.66417999999993,-1.6,12.39602,90.0
385,veh_92,140.62224,-1.6,11.58704,90.0
385,veh_93,95.90746,-1.6,12.80746,90.0
385,veh_94,50.1,-1.6,9.0,90.0
385,veh_95,20.1,-1.6,5.0,90.0
385,veh_96,6.1,-1.6,1.0,90.0
386,veh_76,993.1,-1.6,13.0,90.0
386,veh_77,941.1,-1.6,13.0,90.0
386,veh_78,889.1,-1.6,13.0,90.0
386,veh_79,837.1,-1.6,13.0,90.0
386,veh_80,785.1,-1.6,13.0,90.0
386,veh_81,733.1,-1.6,13.0,90.0
386,veh_82,681.1,-1.6,13.0,90.0
386,veh_83,629.1,-1.6,13.0,90.0
386,veh_84,577.1,-1.6,13.0,90.0
386,veh_85,525.1,-1.6,13.0,90.0
386,veh_86,473.1,-1.6,13.0,90.0
386,veh_87,421.1,-1.6,13.0,90.0
386,veh_88,369.1,-1.6,13.0,90.0
386,veh_89,317.1,-1.6,13.0,90.0
386,veh_90,265.1,-1.6,13.0,90.0
386,veh_91,207.06019999999992,-1.6,12.39602,90.0
386,veh_92,152.20928,-1.6,11.58704,90.0
386,veh_93,108.71492,-1.6,12.80746,90.0
386,veh_94,60.1,-1.6,10.0,90.0
386,veh_95,26.1,-1.6,6.0,90.0
386,veh_96,8.1,-1.6,2.0,90.0
387,veh_77,954.1,-1.6,13.0,90.0
387,veh_78,902.1,-1.6,13.0,90.0
387,veh_79,850.1,-1.6,13.0,90.0
387,veh_80,798.1,-1.6,13.0,90.0
387,veh_81,746.1,-1.6,13.0,90.0
387,veh_82,694.1,-1.6,13.0,90.0
387,veh_83,642.1,-1.6,13.0,90.0
387,veh_84,590.1,-1.6,13.0,90.0
387,veh_85,538.1,-1.6,13.0,90.0
387,veh_86,486.1,-1.6,13.0,90.0
387,veh_87,434.1,-1.6,13.0,90.0
387,veh_88,382.1,-1.6,13.0,90.0
387,veh_89,330.1,-1.6,13.0,90.0
387,veh_90,278.1,-1.6,13.0,90.0
387,veh_91,219.45621999999992,-1.6,12.39602,90.0
387,veh_92,163.79632,-1.6,11.58704,90.0
387,veh_93,121.52238000000001,-1.6,12.80746,90.0
387,veh_94,71.1,-1.6,11.0,90.0
387,veh_95,33.1,-1.6,7.0,90.0
387,veh_96,11.1,-1.6,3.0,90.0
388,veh_77,967.1,-1.6,13.0,90.0
388,veh_78,915.1,-1.6,13.0,90.0
388,veh_79,863.1,-1.6,13.0,90.0
388,veh_80,811.1,-1.6,13.0,90.0
388,veh_81,759.1,-1.6,13.0,90.0
388,veh_82,707.1,-1.6,13.0,90.0
388,veh_83,655.1,-1.6,13.0,90.0
388,veh_84,603.1,-1.6,13.0,90.0
388,veh_85,551.1,-1.6,13.0,90.0
388,veh_86,499.1,-1.6,13.0,90.0
388,veh_87,447.1,-1.6,13.0,90.0
388,veh_88,395.1,-1.6,13.0,90.0
388,veh_89,343.1,-1.6,13.0,90.0
388,veh_90,291.1,-1.6,13.0,90.0
388,veh_91,231.8522399999999,-1.6,12.39602,90.0
388,veh_92,175.38336,-1.6,11.58704,90.0
388,veh_93,134.32984000000002,-1.6,12.80746,90.0
388,veh_94,83.1,-1.6,12.0,90.0
388,veh_95,41.1,-1.6,8.0,90.0
388,veh_96,15.1,-1.6,4.0,90.0
388,veh_97,5.1,-1.6,0.0,90.0
389,veh_77,980.1,-1.6,13.0,90.0
389,veh_78,928.1,-1.6,13.0,90.0
389,veh_79,876.1,-1.6,13.0,90.0
389,veh_80,824.1,-1.6,13.0,90.0
389,veh_81,772.1,-1.6,13.0,90.0
389,veh_82,720.1,-1.6,13.0,90.0
389,veh_83,668.1,-1.6,13.0,90.0
389,veh_84,616.1,-1.6,13.0,90.0
389,veh_85,564.1,-1.6,13.0,90.0
389,veh_86,512.1,-1.6,13.0,90.0
389,veh_87,460.1,-1.6,13.0,90.0
389,veh_88,408.1,-1.6,13.0,90.0
389,veh_89,356.1,-1.6,13.0,90.0
389,veh_90,304.1,-1.6,13.0,90.0
389,veh_91,244.2482599999999,-1.6,12.39602,90.0
389,veh_92,186.9704,-1.6,11.58704,90.0
389,veh_93,147.1373,-1.6,12.80746,90.0
389,veh_94,96.1,-1.6,13.0,90.0
389,veh_95,50.1,-1.6,9.0,90.0
389,veh_96,20.1,-1.6,5.0,90.0
389,veh_97,6.1,-1.6,1.0,90.0
390,veh_77,993.1,-1.6,13.0,90.0
390,veh_78,941.1,-1.6,13.0,90.0
390,veh_79,889.1,-1.6,13.0,90.0
390,veh_80,837.1,-1.6,13.0,90.0
390,veh_81,785.1,-1.6,13.0,90.0
390,veh_82,733.1,-1.6,13.0,90.0
390,veh_83,681.1,-1.6,13.0,90.0
390,veh_84,629.1,-1.6,13.0,90.0
390,veh_85,577.1,-1.6,13.0,90.0
390,veh_86,525.1,-1.6,13.0,90.0
390,veh_87,473.1,-1.6,13.0,90.0
390,veh_88,421.1,-1.6,13.0,90.0
390,veh_89,369.1,-1.6,13.0,90.0
390,veh_90,317.1,-1.6,13.0,90.0
390,veh_91,256.6442799999999,-1.6,12.39602,90.0
390,veh_92,198.55744,-1.6,11.58704,90.0
390,veh_93,159.94476,-1.6,12.80746,90.0
390,veh_94,109.1,-1.6,13.0,90.0
390,veh_95,60.1,-1.6,10.0,90.0
390,veh_96,26.1,-1.6,6.0,90.0
390,veh_97,8.1,-1.6,2.0,90.0
391,veh_78,954.1,-1.6,13.0,90.0
391,veh_79,902.1,-1.6,13.0,90.0
391,veh_80,850.1,-1.6,13.0,90.0
391,veh_81,798.1,-1.6,13.0,90.0
391,veh_82,746.1,-1.6,13.0,90.0
391,veh_83,694.1,-1.6,13.0,90.0
391,veh_84,642.1,-1.6,13.0,90.0
391,veh_85,590.1,-1.6,13.0,90.0
391,veh_86,538.1,-1.6,13.0,90.0
391,veh_87,486.1,-1.6,13.0,90.0
391,veh_88,434.1,-1.6,13.0,90.0
391,veh_89,382.1,-1.6,13.0,90.0
391,veh_90,330.1,-1.6,13.0,90.0
391,veh_91,269.04029999999995,-1.6,12.39602,90.0
391,veh_92,210.14448000000002,-1.6,11.58704,90.0
391,veh_93,172.75222,-1.6,12.80746,90.0
391,veh_94,122.1,-1.6,13.0,90.0
391,veh_95,71.1,-1.6,11.0,90.0
391,veh_96,33.1,-1.6,7.0,90.0
391,veh_97,11.1,-1.6,3.0,90.0
392,veh_78,967.1,-1.6,13.0,90.0
392,veh_79,915.1,-1.6,13.0,90.0
392,veh_80,863.1,-1.6,13.0,90.0
392,veh_81,811.1,-1.6,13.0,90.0
392,veh_82,759.1,-1.6,13.0,90.0
392,veh_83,707.1,-1.6,13.0,90.0
392,veh_84,655.1,-1.6,13.0,90.0
392,veh_85,603.1,-1.6,13.0,90.0
392,veh_86,551.1,-1.6,13.0,90.0
392,veh_87,499.1,-1.6,13.0,90.0
392,veh_88,447.1,-1.6,13.0,90.0
392,veh_89,395.1,-1.6,13.0,90.0
392,veh_90,343.1,-1.6,13.0,90.0
392,veh_91,281.43631999999997,-1.6,12.39602,90.0
392,veh_92,221.73152000000002,-1.6,11.58704,90.0
392,veh_93,185.55968,-1.6,12.80746,90.0
392,veh_94,135.1,-1.6,13.0,90.0
392,veh_95,83.1,-1.6,12.0,90.0
392,veh_96,41.1,-1.6,8.0,90.0
392,veh_97,15.1,-1.6,4.0,90.0
392,veh_98,5.1,-1.6,0.0,90.0
393,veh_78,980.1,-1.6,13.0,90.0
393,veh_79,928.1,-1.6,13.0,90.0
393,veh_80,876.1,-1.6,13.0,90.0
393,veh_81,824.1,-1.6,13.0,90.0
393,veh_82,772.1,-1.6,13.0,90.0
393,veh_83,720.1,-1.6,13.0,90.0
393,veh_84,668.1,-1.6,13.0,90.0
393,veh_85,616.1,-1.6,13.0,90.0
393,veh_86,564.1,-1.6,13.0,90.0
393,veh_87,512.1,-1.6,13.0,90.0
393,veh_88,460.1,-1.6,13.0,90.0
393,veh_89,408.1,-1.6,13.0,90.0
393,veh_90,356.1,-1.6,13.0,90.0
393,veh_91,293.83234,-1.6,12.39602,90.0
393,veh_92,233.31856000000002,-1.6,11.58704,90.0
393,veh_93,198.36713999999998,-1.6,12.80746,90.0
393,veh_94,148.1,-1.6,13.0,90.0
393,veh_95,96.1,-1.6,13.0,90.0
393,veh_96,50.1,-1.6,9.0,90.0
393,veh_97,20.1,-1.6,5.0,90.0
393,veh_98,6.1,-1.6,1.0,90.0
394,veh_78,993.1,-1.6,13.0,90.0
394,veh_79,941.1,-1.6,13.0,90.0
394,veh_80,889.1,-1.6,13.0,90.0
394,veh_81,837.1,-1.6,13.0,90.0
394,veh_82,785.1,-1.6,13.0,90.0
394,veh_83,733.1,-1.6,13.0,90.0
394,veh_84,681.1,-1.6,13.0,90.0
394,veh_85,629.1,-1.6,13.0,90.0
394,veh_86,577.1,-1.6,13.0,90.0
394,veh_87,525.1,-1.6,13.0,90.0
394,veh_88,473.1,-1.6,13.0,90.0
394,veh_89,421.1,-1.6,13.0,90.0
394,veh_90,369.1,-1.6,13.0,90.0
394,veh_91,306.22836,-1.6,12.39602,90.0
394,veh_92,244.90560000000002,-1.6,11.58704,90.0
394,veh_93,211.17459999999997,-1.6,12.80746,90.0
394,veh_94,161.1,-1.6,13.0,90.0
394,veh_95,109.1,-1.6,13.0,90.0
394,veh_96,60.1,-1.6,10.0,90.0
394,veh_97,26.1,-1.6,6.0,90.0
394,veh_98,8.1,-1.6,2.0,90.0
395,veh_79,954.1,-1.6,13.0,90.0
395,veh_80,902.1,-1.6,13.0,90.0
395,veh_81,850.1,-1.6,13.0,90.0
395,veh_82,798.1,-1.6,13.0,90.0
395,veh_83,746.1,-1.6,13.0,90.0
395,veh_84,694.1,-1.6,13.0,90.0
395,veh_85,642.1,-1.6,13.0,90.0
395,veh_86,590.1,-1.6,13.0,90.0
395,veh_87,538.1,-1.6,13.0,90.0
395,veh_88,486.1,-1.6,13.0,90.0
395,veh_89,434.1,-1.6,13.0,90.0
395,veh_90,382.1,-1.6,13.0,90.0
395,veh_91,318.62438000000003,-1.6,12.39602,90.0
395,veh_92,256.49264,-1.6,11.58704,90.0
395,veh_93,223.98205999999996,-1.6,12.80746,90.0
395,veh_94,174.1,-1.6,13.0,90.0
395,veh_95,122.1,-1.6,13.0,90.0
395,veh_96,71.1,-1.6,11.0,90.0
395,veh_97,33.1,-1.6,7.0,90.0
395,veh_98,11.1,-1.6,3.0,90.0
396,veh_79,967.1,-1.6,13.0,90.0
396,veh_80,915.1,-1.6,13.0,90.0
396,veh_81,863.1,-1.6,13.0,90.0
396,veh_82,811.1,-1.6,13.0,90.0
396,veh_83,759.1,-1.6,13.0,90.0
396,veh_84,707.1,-1.6,13.0,90.0
396,veh_85,655.1,-1.6,13.0,90.0
396,veh_86,603.1,-1.6,13.0,90.0
396,veh_87,551.1,-1.6,13.0,90.0
396,veh_88,499.1,-1.6,13.0,90.0
396,veh_89,447.1,-1.6,13.0,90.0
396,veh_90,395.1,-1.6,13.0,90.0
396,veh_91,331.02040000000005,-1.6,12.39602,90.0
396,veh_92,268.07968,-1.6,11.58704,90.0
396,veh_93,236.78951999999995,-1.6,12.80746,90.0
396,veh_94,187.1,-1.6,13.0,90.0
396,veh_95,135.1,-1.6,13.0,90.0
396,veh_96,83.1,-1.6,12.0,90.0
396,veh_97,41.1,-1.6,8.0,90.0
396,veh_98,15.1,-1.6,4.0,90.0
396,veh_99,5.1,-1.6,0.0,90.0
397,veh_79,980.1,-1.6,13.0,90.0
397,veh_80,928.1,-1.6,13.0,90.0
397,veh_81,876.1,-1.6,13.0,90.0
397,veh_82,824.1,-1.6,13.0,90.0
397,veh_83,772.1,-1.6,13.0,90.0
397,veh_84,720.1,-1.6,13.0,90.0
397,veh_85,668.1,-1.6,13.0,90.0
397,veh_86,616.1,-1.6,13.0,90.0
397,veh_87,564.1,-1.6,13.0,90.0
397,veh_88,512.1,-1.6,13.0,90.0
397,veh_89,460.1,-1.6,13.0,90.0
397,veh_90,408.1,-1.6,13.0,90.0
397,veh_91,343.4164200000001,-1.6,12.39602,90.0
397,veh_92,279.66672,-1.6,11.58704,90.0
397,veh_93,249.59697999999995,-1.6,12.80746,90.0
397,veh_94,200.1,-1.6,13.0,90.0
397,veh_95,148.1,-1.6,13.0,90.0
397,veh_96,96.1,-1.6,13.0,90.0
397,veh_97,50.1,-1.6,9.0,90.0
397,veh_98,20.1,-1.6,5.0,90.0
397,veh_99,6.1,-1.6,1.0,90.0
398,veh_79,993.1,-1.6,13.0,90.0
398,veh_80,941.1,-1.6,13.0,90.0
398,veh_81,889.1,-1.6,13.0,90.0
398,veh_82,837.1,-1.6,13.0,90.0
398,veh_83,785.1,-1.6,13.0,90.0
398,veh_84,733.1,-1.6,13.0,90.0
398,veh_85,681.1,-1.6,13.0,90.0
398,veh_86,629.1,-1.6,13.0,90.0
398,veh_87,577.1,-1.6,13.0,90.0
398,veh_88,525.1,-1.6,13.0,90.0
398,veh_89,473.1,-1.6,13.0,90.0
398,veh_90,421.1,-1.6,13.0,90.0
398,veh_91,355.8124400000001,-1.6,12.39602,90.0
398,veh_92,291.25376,-1.6,11.58704,90.0
398,veh_93,262.40443999999997,-1.6,12.80746,90.0
398,veh_94,213.1,-1.6,13.0,90.0
398,veh_95,161.1,-1.6,13.0,90.0
398,veh_96,109.1,-1.6,13.0,90.0
398,veh_97,60.1,-1.6,10.0,90.0
398,veh_98,26.1,-1.6,6.0,90.0
398,veh_99,8.1,-1.6,2.0,90.0
399,veh_80,954.1,-1.6,13.0,90.0
399,veh_81,902.1,-1.6,13.0,90.0
399,veh_82,850.1,-1.6,13.0,90.0
399,veh_83,798.1,-1.6,13.0,90.0
399,veh_84,746.1,-1.6,13.0,90.0
399,veh_85,694.1,-1.6,13.0,90.0
399,veh_86,642.1,-1.6,13.0,90.0
399,veh_87,590.1,-1.6,13.0,90.0
399,veh_88,538.1,-1.6,13.0,90.0
399,veh_89,486.1,-1.6,13.0,90.0
399,veh_90,434.1,-1.6,13.0,90.0
399,veh_91,368.2084600000001,-1.6,12.39602,90.0
399,veh_92,302.8408,-1.6,11.58704,90.0
399,veh_93,275.21189999999996,-1.6,12.80746,90.0
399,veh_94,226.1,-1.6,13.0,90.0
399,veh_95,174.1,-1.6,13.0,90.0
399,veh_96,122.1,-1.6,13.0,90.0
399,veh_97,71.1,-1.6,11.0,90.0
399,veh_98,33.1,-1.6,7.0,90.0
399,veh_99,11.1,-1.6,3.0,90.0
400,veh_100,5.1,-1.6,0.0,90.0
400,veh_80,967.1,-1.6,13.0,90.0
400,veh_81,915.1,-1.6,13.0,90.0
400,veh_82,863.1,-1.6,13.0,90.0
400,veh_83,811.1,-1.6,13.0,90.0
400,veh_84,759.1,-1.6,13.0,90.0
400,veh_85,707.1,-1.6,13.0,90.0
400,veh_86,655.1,-1.6,13.0,90.0
400,veh_87,603.1,-1.6,13.0,90.0
400,veh_88,551.1,-1.6,13.0,90.0
400,veh_89,499.1,-1.6,13.0,90.0
400,veh_90,447.1,-1.6,13.0,90.0
400,veh_91,380.60448000000014,-1.6,12.39602,90.0
400,veh_92,314.42784,-1.6,11.58704,90.0
400,veh_93,288.01935999999995,-1.6,12.80746,90.0
400,veh_94,239.1,-1.6,13.0,90.0
400,veh_95,187.1,-1.6,13.0,90.0
400,veh_96,135.1,-1.6,13.0,90.0
400,veh_97,83.1,-1.6,12.0,90.0
400,veh_98,41.1,-1.6,8.0,90.0
400,veh_99,15.1,-1.6,4.0,90.0
401,veh_100,6.1,-1.6,1.0,90.0
401,veh_80,980.1,-1.6,13.0,90.0
401,veh_81,928.1,-1.6,13.0,90.0
401,veh_82,876.1,-1.6,13.0,90.0
401,veh_83,824.1,-1.6,13.0,90.0
401,veh_84,772.1,-1.6,13.0,90.0
401,veh_85,720.1,-1.6,13.0,90.0
401,veh_86,668.1,-1.6,13.0,90.0
401,veh_87,616.1,-1.6,13.0,90.0
401,veh_88,564.1,-1.6,13.0,90.0
401,veh_89,512.1,-1.6,13.0,90.0
401,veh_90,460.1,-1.6,13.0,90.0
401,veh_91,393.00050000000016,-1.6,12.39602,90.0
401,veh_92,326.01488,-1.6,11.58704,90.0
401,veh_93,300.82681999999994,-1.6,12.80746,90.0
401,veh_94,252.1,-1.6,13.0,90.0
401,veh_95,200.1,-1.6,13.0,90.0
401,veh_96,148.1,-1.6,13.0,90.0
401,veh_97,95.70035,-1.6,12.60035,90.0
401,veh_98,50.1,-1.6,9.0,90.0
401,veh_99,20.1,-1.6,5.0,90.0
402,veh_100,8.1,-1.6,2.0,90.0
402,veh_80,993.1,-1.6,13.0,90.0
402,veh_81,941.1,-1.6,13.0,90.0
402,veh_82,889.1,-1.6,13.0,90.0
402,veh_83,837.1,-1.6,13.0,90.0
402,veh_84,785.1,-1.6,13.0,90.0
402,veh_85,733.1,-1.6,13.0,90.0
402,veh_86,681.1,-1.6,13.0,90.0
402,veh_87,629.1,-1.6,13.0,90.0
402,veh_88,577.1,-1.6,13.0,90.0
402,veh_89,525.1,-1.6,13.0,90.0
402,veh_90,473.1,-1.6,13.0,90.0
402,veh_91,405.3965200000002,-1.6,12.39602,90.0
402,veh_92,337.60192,-1.6,11.58704,90.0
402,veh_93,313.63427999999993,-1.6,12.80746,90.0
402,veh_94,265.1,-1.6,13.0,90.0
402,veh_95,213.1,-1.6,13.0,90.0
402,veh_96,161.1,-1.6,13.0,90.0
402,veh_97,108.3007,-1.6,12.60035,90.0
402,veh_98,60.1,-1.6,10.0,90.0
402,veh_99,26.1,-1.6,6.0,90.0
403,veh_100,11.1,-1.6,3.0,90.0
403,veh_81,954.1,-1.6,13.0,90.0
403,veh_82,902.1,-1.6,13.0,90.0
403,veh_83,850.1,-1.6,13.0,90.0
403,veh_84,798.1,-1.6,13.0,90.0
403,veh_85,746.1,-1.6,13.0,90.0
403,veh_86,694.1,-1.6,13.0,90.0
403,veh_87,642.1,-1.6,13.0,90.0
403,veh_88,590.1,-1.6,13.0,90.0
403,veh_89,538.1,-1.6,13.0,90.0
403,veh_90,486.1,-1.6,13.0,90.0
403,veh_91,417.7925400000002,-1.6,12.39602,90.0
403,veh_92,349.18896,-1.6,11.58704,90.0
403,veh_93,326.4417399999999,-1.6,12.80746,90.0
403,veh_94,278.1,-1.6,13.0,90.0
403,veh_95,226.1,-1.6,13.0,90.0
403,veh_96,174.1,-1.6,13.0,90.0
403,veh_97,120.90105000000001,-1.6,12.60035,90.0
403,veh_98,71.1,-1.6,11.0,90.0
403,veh_99,33.1,-1.6,7.0,90.0
404,veh_100,15.1,-1.6,4.0,90.0
404,veh_101,5.1,-1.6,0.0,90.0
404,veh_81,967.1,-1.6,13.0,90.0
404,veh_82,915.1,-1.6,13.0,90.0
404,veh_83,863.1,-1.6,13.0,90.0
404,veh_84,811.1,-1.6,13.0,90.0
404,veh_85,759.1,-1.6,13.0,90.0
404,veh_86,707.1,-1.6,13.0,90.0
404,veh_87,655.1,-1.6,13.0,90.0
404,veh_88,603.1,-1.6,13.0,90.0
404,veh_89,551.1,-1.6,13.0,90.0
404,veh_90,499.1,-1.6,13.0,90.0
404,veh_91,430.1885600000002,-1.6,12.39602,90.0
404,veh_92,360.776,-1.6,11.58704,90.0
404,veh_93,339.24850666666663,-1.6,12.806766666666695,90.0
404,veh_94,291.1,-1.6,13.0,90.0
404,veh_95,239.1,-1.6,13.0,90.0
404,veh_96,187.1,-1.6,13.0,90.0
404,veh_97,133.50140000000002,-1.6,12.60035,90.0
404,veh_98,83.1,-1.6,12.0,90.0
404,veh_99,41.1,-1.6,8.0,90.0
405,veh_100,20.1,-1.6,5.0,90.0
405,veh_101,6.1,-1.6,1.0,90.0
405,veh_81,980.1,-1.6,13.0,90.0
405,veh_82,928.1,-1.6,13.0,90.0
405,veh_83,876.1,-1.6,13.0,90.0
405,veh_84,824.1,-1.6,13.0,90.0
405,veh_85,772.1,-1.6,13.0,90.0
405,veh_86,720.1,-1.6,13.0,90.0
405,veh_87,668.1,-1.6,13.0,90.0
405,veh_88,616.1,-1.6,13.0,90.0
405,veh_89,564.1,-1.6,13.0,90.0
405,veh_90,512.1,-1.6,13.0,90.0
405,veh_91,442.58458000000024,-1.6,12.39602,90.0
405,veh_92,372.36304,-1.6,11.58704,90.0
405,veh_93,351.6486977777778,-1.6,12.400191111111127,90.0
405,veh_94,304.1,-1.6,13.0,90.0
405,veh_95,252.1,-1.6,13.0,90.0
405,veh_96,200.1,-1.6,13.0,90.0
405,veh_97,146.10175,-1.6,12.60035,90.0
405,veh_98,96.1,-1.6,13.0,90.0
405,veh_99,50.1,-1.6,9.0,90.0
406,veh_100,26.1,-1.6,6.0,90.0
406,veh_101,8.1,-1.6,2.0,90.0
406,veh_81,993.1,-1.6,13.0,90.0
406,veh_82,941.1,-1.6,13.0,90.0
406,veh_83,889.1,-1.6,13.0,90.0
406,veh_84,837.1,-1.6,13.0,90.0
406,veh_85,785.1,-1.6,13.0,90.0
406,veh_86,733.1,-1.6,13.0,90.0
406,veh_87,681.1,-1.6,13.0,90.0
406,veh_88,629.1,-1.6,13.0,90.0
406,veh_89,577.1,-1.6,13.0,90.0
406,veh_90,525.1,-1.6,13.0,90.0
406,veh_91,454.98060000000027,-1.6,12.39602,90.0
406,veh_92,383.95008,-1.6,11.58704,90.0
406,veh_93,363.77783851851854,-1.6,12.129140740740743,90.0
406,veh_94,317.1,-1.6,13.0,90.0
406,veh_95,265.1,-1.6,13.0,90.0
406,veh_96,213.1,-1.6,13.0,90.0
406,veh_97,158.7021,-1.6,12.60035,90.0
406,veh_98,109.1,-1.6,13.0,90.0
406,veh_99,60.1,-1.6,10.0,90.0
407,veh_100,33.1,-1.6,7.0,90.0
407,veh_101,11.1,-1.6,3.0,90.0
407,veh_82,954.1,-1.6,13.0,90.0
407,veh_83,902.1,-1.6,13.0,90.0
407,veh_84,850.1,-1.6,13.0,90.0
407,veh_85,798.1,-1.6,13.0,90.0
407,veh_86,746.1,-1.6,13.0,90.0
407,veh_87,694.1,-1.6,13.0,90.0
407,veh_88,642.1,-1.6,13.0,90.0
407,veh_89,590.1,-1.6,13.0,90.0
407,veh_90,538.1,-1.6,13.0,90.0
